config_id,strategy_key,strategy_label,model_family,balance_strategy,loss_name,negative_ratio,learning_rate,hidden_channels,dropout,threshold,optimizer,screening_epochs,full_validation_epochs,train_ratio,seed,stage,scenario,model_path,cached,training_wall_seconds,accuracy,jaccard,sf_jaccard,sf_accuracy,ET,N_pairs,tp,fp,fn,tn
hard_negatives_lr0p005_h16_d0p0_t0p5,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,16,0.0,0.5,adam,5,5,0.8,42,screening,graph_SOR8_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h16_d0p0_t0p5/graph_SOR8_D5_seed42.pkl,False,1.569488,0.756322,0.101695,191.721554,1425.864781,0.230737,435,12,25,81,317
hard_negatives_lr0p005_h16_d0p0_t0p5,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,16,0.0,0.5,adam,5,5,0.8,42,screening,graph_SOR16_D3_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h16_d0p0_t0p5/graph_SOR16_D3_seed42.pkl,False,0.568027,0.784314,0.0,0.0,1862.645422,0.064425,153,0,0,33,120
hard_negatives_lr0p005_h16_d0p0_t0p5,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,16,0.0,0.5,adam,5,5,0.8,42,screening,graph_SOR16_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h16_d0p0_t0p5/graph_SOR16_D5_seed42.pkl,False,1.384263,0.786207,0.0,0.0,2588.353406,0.13213,435,0,0,93,342
hard_negatives_lr0p005_h16_d0p0_t0p6,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,16,0.0,0.6,adam,5,5,0.8,42,screening,graph_SOR2_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h16_d0p0_t0p6/graph_SOR2_D5_seed42.pkl,False,0.15234,0.711111,0.0,0.0,2016.256065,0.015871,45,0,0,13,32
hard_negatives_lr0p005_h16_d0p0_t0p6,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,16,0.0,0.6,adam,5,5,0.8,42,screening,graph_SOR4_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h16_d0p0_t0p6/graph_SOR4_D5_seed42.pkl,False,0.485658,0.8,0.0,0.0,2977.006542,0.051058,190,0,0,38,152
hard_negatives_lr0p005_h16_d0p0_t0p6,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,16,0.0,0.6,adam,5,5,0.8,42,screening,graph_SOR8_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h16_d0p0_t0p6/graph_SOR8_D5_seed42.pkl,False,1.186994,0.786207,0.0,0.0,2628.087227,0.130133,435,0,0,93,342
hard_negatives_lr0p005_h16_d0p0_t0p6,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,16,0.0,0.6,adam,5,5,0.8,42,screening,graph_SOR16_D3_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h16_d0p0_t0p6/graph_SOR16_D3_seed42.pkl,False,0.420696,0.784314,0.0,0.0,2627.442339,0.045672,153,0,0,33,120
hard_negatives_lr0p005_h16_d0p0_t0p6,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,16,0.0,0.6,adam,5,5,0.8,42,screening,graph_SOR16_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h16_d0p0_t0p6/graph_SOR16_D5_seed42.pkl,False,1.374793,0.786207,0.0,0.0,1837.332498,0.186139,435,0,0,93,342
hard_negatives_lr0p005_h16_d0p1_t0p4,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,16,0.1,0.4,adam,5,5,0.8,42,screening,graph_SOR2_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h16_d0p1_t0p4/graph_SOR2_D5_seed42.pkl,False,0.22152,0.666667,0.117647,258.552854,1465.132842,0.020476,45,2,4,11,28
hard_negatives_lr0p005_h16_d0p1_t0p4,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,16,0.1,0.4,adam,5,5,0.8,42,screening,graph_SOR4_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h16_d0p1_t0p4/graph_SOR4_D5_seed42.pkl,False,0.690679,0.8,0.0,0.0,2022.096728,0.07517,190,0,0,38,152
hard_negatives_lr0p005_h16_d0p1_t0p4,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,16,0.1,0.4,adam,5,5,0.8,42,screening,graph_SOR8_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h16_d0p1_t0p4/graph_SOR8_D5_seed42.pkl,False,1.653995,0.786207,0.0,0.0,1745.365103,0.195948,435,0,0,93,342
hard_negatives_lr0p005_h16_d0p1_t0p4,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,16,0.1,0.4,adam,5,5,0.8,42,screening,graph_SOR16_D3_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h16_d0p1_t0p4/graph_SOR16_D3_seed42.pkl,False,0.538523,0.784314,0.0,0.0,2121.928374,0.056552,153,0,0,33,120
hard_negatives_lr0p005_h16_d0p1_t0p4,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,16,0.1,0.4,adam,5,5,0.8,42,screening,graph_SOR16_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h16_d0p1_t0p4/graph_SOR16_D5_seed42.pkl,False,1.22357,0.786207,0.0,0.0,1915.03658,0.178587,435,0,0,93,342
hard_negatives_lr0p005_h16_d0p1_t0p5,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,16,0.1,0.5,adam,5,5,0.8,42,screening,graph_SOR2_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h16_d0p1_t0p5/graph_SOR2_D5_seed42.pkl,False,0.161691,0.711111,0.0,0.0,2329.404429,0.013737,45,0,0,13,32
hard_negatives_lr0p005_h16_d0p1_t0p5,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,16,0.1,0.5,adam,5,5,0.8,42,screening,graph_SOR4_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h16_d0p1_t0p5/graph_SOR4_D5_seed42.pkl,False,0.549281,0.8,0.0,0.0,2429.966915,0.062552,190,0,0,38,152
hard_negatives_lr0p005_h16_d0p1_t0p5,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,16,0.1,0.5,adam,5,5,0.8,42,screening,graph_SOR8_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h16_d0p1_t0p5/graph_SOR8_D5_seed42.pkl,False,1.271676,0.786207,0.0,0.0,2233.716763,0.153108,435,0,0,93,342
hard_negatives_lr0p005_h16_d0p1_t0p5,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,16,0.1,0.5,adam,5,5,0.8,42,screening,graph_SOR16_D3_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h16_d0p1_t0p5/graph_SOR16_D3_seed42.pkl,False,0.423144,0.784314,0.0,0.0,1882.665478,0.063739,153,0,0,33,120
hard_negatives_lr0p005_h16_d0p1_t0p5,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,16,0.1,0.5,adam,5,5,0.8,42,screening,graph_SOR16_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h16_d0p1_t0p5/graph_SOR16_D5_seed42.pkl,False,1.454224,0.786207,0.0,0.0,1839.846396,0.185885,435,0,0,93,342
hard_negatives_lr0p005_h16_d0p1_t0p6,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,16,0.1,0.6,adam,5,5,0.8,42,screening,graph_SOR2_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h16_d0p1_t0p6/graph_SOR2_D5_seed42.pkl,False,0.206245,0.711111,0.0,0.0,1635.222028,0.019569,45,0,0,13,32
hard_negatives_lr0p005_h16_d0p1_t0p6,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,16,0.1,0.6,adam,5,5,0.8,42,screening,graph_SOR4_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h16_d0p1_t0p6/graph_SOR4_D5_seed42.pkl,False,0.651414,0.8,0.0,0.0,1996.206787,0.076144,190,0,0,38,152
hard_negatives_lr0p005_h16_d0p1_t0p6,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,16,0.1,0.6,adam,5,5,0.8,42,screening,graph_SOR8_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h16_d0p1_t0p6/graph_SOR8_D5_seed42.pkl,False,1.602941,0.786207,0.0,0.0,2282.46887,0.149838,435,0,0,93,342
hard_negatives_lr0p005_h16_d0p1_t0p6,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,16,0.1,0.6,adam,5,5,0.8,42,screening,graph_SOR16_D3_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h16_d0p1_t0p6/graph_SOR16_D3_seed42.pkl,False,0.465318,0.784314,0.0,0.0,2485.908884,0.048272,153,0,0,33,120
hard_negatives_lr0p005_h16_d0p1_t0p6,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,16,0.1,0.6,adam,5,5,0.8,42,screening,graph_SOR16_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h16_d0p1_t0p6/graph_SOR16_D5_seed42.pkl,False,1.289345,0.786207,0.0,0.0,2582.325792,0.132439,435,0,0,93,342
hard_negatives_lr0p005_h32_d0p0_t0p4,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.0,0.4,adam,5,5,0.8,42,screening,graph_SOR2_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p0_t0p4/graph_SOR2_D5_seed42.pkl,False,0.163677,0.711111,0.0,0.0,2127.989809,0.015038,45,0,0,13,32
hard_negatives_lr0p005_h32_d0p0_t0p4,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.0,0.4,adam,5,5,0.8,42,screening,graph_SOR4_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p0_t0p4/graph_SOR4_D5_seed42.pkl,False,0.515397,0.8,0.0,0.0,2898.854762,0.052435,190,0,0,38,152
hard_negatives_lr0p005_h32_d0p0_t0p4,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.0,0.4,adam,5,5,0.8,42,screening,graph_SOR8_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p0_t0p4/graph_SOR8_D5_seed42.pkl,False,1.248722,0.786207,0.0,0.0,2582.138135,0.132448,435,0,0,93,342
hard_negatives_lr0p005_h32_d0p0_t0p4,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.0,0.4,adam,5,5,0.8,42,screening,graph_SOR16_D3_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p0_t0p4/graph_SOR16_D3_seed42.pkl,False,0.550006,0.784314,0.0,0.0,1975.469899,0.060745,153,0,0,33,120
hard_negatives_lr0p005_h32_d0p0_t0p4,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.0,0.4,adam,5,5,0.8,42,screening,graph_SOR16_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p0_t0p4/graph_SOR16_D5_seed42.pkl,False,1.746582,0.786207,0.0,0.0,1827.023524,0.18719,435,0,0,93,342
hard_negatives_lr0p005_h32_d0p0_t0p5,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.0,0.5,adam,5,5,0.8,42,screening,graph_SOR2_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p0_t0p5/graph_SOR2_D5_seed42.pkl,False,0.266485,0.711111,0.0,0.0,1542.806839,0.020741,45,0,0,13,32
hard_negatives_lr0p005_h32_d0p0_t0p5,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.0,0.5,adam,5,5,0.8,42,screening,graph_SOR4_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p0_t0p5/graph_SOR4_D5_seed42.pkl,False,0.662439,0.8,0.0,0.0,2388.833774,0.063629,190,0,0,38,152
hard_negatives_lr0p005_h32_d0p0_t0p5,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.0,0.5,adam,5,5,0.8,42,screening,graph_SOR8_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p0_t0p5/graph_SOR8_D5_seed42.pkl,False,1.643481,0.786207,0.0,0.0,2098.009881,0.163012,435,0,0,93,342
hard_negatives_lr0p005_h32_d0p0_t0p5,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.0,0.5,adam,5,5,0.8,42,screening,graph_SOR16_D3_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p0_t0p5/graph_SOR16_D3_seed42.pkl,False,0.437745,0.784314,0.0,0.0,2599.920919,0.046155,153,0,0,33,120
hard_negatives_lr0p005_h32_d0p0_t0p5,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.0,0.5,adam,5,5,0.8,42,screening,graph_SOR16_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p0_t0p5/graph_SOR16_D5_seed42.pkl,False,1.296345,0.786207,0.0,0.0,2536.530621,0.13483,435,0,0,93,342
hard_negatives_lr0p005_h32_d0p0_t0p6,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.0,0.6,adam,5,5,0.8,42,screening,graph_SOR2_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p0_t0p6/graph_SOR2_D5_seed42.pkl,False,0.158371,0.711111,0.0,0.0,2199.583468,0.014548,45,0,0,13,32
hard_negatives_lr0p005_h32_d0p0_t0p6,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.0,0.6,adam,5,5,0.8,42,screening,graph_SOR4_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p0_t0p6/graph_SOR4_D5_seed42.pkl,False,0.491978,0.8,0.0,0.0,2875.338888,0.052863,190,0,0,38,152
hard_negatives_lr0p005_h32_d0p0_t0p6,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.0,0.6,adam,5,5,0.8,42,screening,graph_SOR8_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p0_t0p6/graph_SOR8_D5_seed42.pkl,False,1.416959,0.786207,0.0,0.0,2145.539632,0.1594,435,0,0,93,342
hard_negatives_lr0p005_h32_d0p0_t0p6,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.0,0.6,adam,5,5,0.8,42,screening,graph_SOR16_D3_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p0_t0p6/graph_SOR16_D3_seed42.pkl,False,0.603782,0.784314,0.0,0.0,1989.983748,0.060302,153,0,0,33,120
hard_negatives_lr0p005_h32_d0p0_t0p6,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.0,0.6,adam,5,5,0.8,42,screening,graph_SOR16_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p0_t0p6/graph_SOR16_D5_seed42.pkl,False,1.816101,0.786207,0.0,0.0,1455.510638,0.234969,435,0,0,93,342
hard_negatives_lr0p005_h32_d0p1_t0p4,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.1,0.4,adam,5,5,0.8,42,screening,graph_SOR2_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p1_t0p4/graph_SOR2_D5_seed42.pkl,False,0.361944,0.711111,0.0,0.0,1514.667424,0.021127,45,0,0,13,32
hard_negatives_lr0p005_h32_d0p1_t0p4,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.1,0.4,adam,5,5,0.8,42,screening,graph_SOR4_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p1_t0p4/graph_SOR4_D5_seed42.pkl,False,0.610829,0.8,0.0,0.0,2510.781618,0.060539,190,0,0,38,152
hard_negatives_lr0p005_h32_d0p1_t0p4,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.1,0.4,adam,5,5,0.8,42,screening,graph_SOR8_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p1_t0p4/graph_SOR8_D5_seed42.pkl,False,1.383053,0.786207,0.0,0.0,2588.738728,0.132111,435,0,0,93,342
hard_negatives_lr0p005_h32_d0p1_t0p4,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.1,0.4,adam,5,5,0.8,42,screening,graph_SOR16_D3_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p1_t0p4/graph_SOR16_D3_seed42.pkl,False,0.446798,0.784314,0.0,0.0,2513.431148,0.047744,153,0,0,33,120
hard_negatives_lr0p005_h32_d0p1_t0p4,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.1,0.4,adam,5,5,0.8,42,screening,graph_SOR16_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p1_t0p4/graph_SOR16_D5_seed42.pkl,False,1.335664,0.786207,0.0,0.0,2168.098991,0.157742,435,0,0,93,342
hard_negatives_lr0p005_h32_d0p1_t0p5,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.1,0.5,adam,5,5,0.8,42,screening,graph_SOR2_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p1_t0p5/graph_SOR2_D5_seed42.pkl,False,0.173307,0.711111,0.0,0.0,2283.512327,0.014014,45,0,0,13,32
hard_negatives_lr0p005_h32_d0p1_t0p5,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.1,0.5,adam,5,5,0.8,42,screening,graph_SOR4_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p1_t0p5/graph_SOR4_D5_seed42.pkl,False,0.667715,0.8,0.0,0.0,2069.649845,0.073442,190,0,0,38,152
hard_negatives_lr0p005_h32_d0p1_t0p5,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.1,0.5,adam,5,5,0.8,42,screening,graph_SOR8_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p1_t0p5/graph_SOR8_D5_seed42.pkl,False,1.77082,0.786207,0.0,0.0,1802.218778,0.189766,435,0,0,93,342
hard_negatives_lr0p005_h32_d0p1_t0p5,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.1,0.5,adam,5,5,0.8,42,screening,graph_SOR16_D3_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p1_t0p5/graph_SOR16_D3_seed42.pkl,False,0.632547,0.784314,0.0,0.0,1872.254982,0.064094,153,0,0,33,120
hard_negatives_lr0p005_h32_d0p1_t0p5,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.1,0.5,adam,5,5,0.8,42,screening,graph_SOR16_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p1_t0p5/graph_SOR16_D5_seed42.pkl,False,1.624497,0.786207,0.0,0.0,2351.939964,0.145412,435,0,0,93,342
hard_negatives_lr0p005_h32_d0p1_t0p6,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.1,0.6,adam,5,5,0.8,42,screening,graph_SOR2_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p1_t0p6/graph_SOR2_D5_seed42.pkl,False,0.169719,0.711111,0.0,0.0,2387.799895,0.013401,45,0,0,13,32
hard_negatives_lr0p005_h32_d0p1_t0p6,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.1,0.6,adam,5,5,0.8,42,screening,graph_SOR4_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p1_t0p6/graph_SOR4_D5_seed42.pkl,False,0.541373,0.8,0.0,0.0,2266.288952,0.06707,190,0,0,38,152
hard_negatives_lr0p005_h32_d0p1_t0p6,hard_negatives,Hard Negatives,GNN GenAI Spec Protocol Hard Negatives,hard_negative_mining,bce_with_logits,2,0.005,32,0.1,0.6,adam,5,5,0.8,42,screening,graph_SOR8_D5_seed42,/Users/cayofel/Documents/GitHub/isomera_v2/main/data/architectures/tpc_ds_genai_spec_protocol/screening_models/hard_negatives_lr0p005_h32_d0p1_t0p6/graph_SOR8_D5_seed42.pkl,False,1.28627,0.786207,0.0,0.0,2464.076076,0.138794,435,0,0,93,342
